reviewAction,inducteeId,inducteeName,classYear,organizationName,confidence,evidenceCount,sourcePageUrls,publicUse
organization-context-review,reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,White House Office of Faith-Based and Neighborhood Partnership Council,0.48,1,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,candidate-only
organization-context-review,tony-petkovsek-2011,Tony Petkovsek,2011,American Slovenian Polka Foundation,0.48,1,https://clevelandinternationalhalloffame.com/tony-petkovsek-2011/,candidate-only
organization-context-review,tony-petkovsek-2011,Tony Petkovsek,2011,Cleveland Slovenian Radio Club,0.48,1,https://clevelandinternationalhalloffame.com/tony-petkovsek-2011/,candidate-only
organization-context-review,tony-petkovsek-2011,Tony Petkovsek,2011,Ohio Arts Council,0.48,1,https://clevelandinternationalhalloffame.com/tony-petkovsek-2011/,candidate-only
organization-context-review,tony-petkovsek-2011,Tony Petkovsek,2011,St.Joseph High School,0.48,1,https://clevelandinternationalhalloffame.com/tony-petkovsek-2011/,candidate-only
organization-context-review,tony-petkovsek-2011,Tony Petkovsek,2011,This Radio Club,0.48,1,https://clevelandinternationalhalloffame.com/tony-petkovsek-2011/,candidate-only
organization-context-review,vijaya-l-emani-2011,Vijaya L. Emani,2011,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/vijaya-l-emani-2011/,candidate-only
organization-context-review,vijaya-l-emani-2011,Vijaya L. Emani,2011,Federation of India Community,0.48,1,https://clevelandinternationalhalloffame.com/vijaya-l-emani-2011/,candidate-only
organization-context-review,vijaya-l-emani-2011,Vijaya L. Emani,2011,Greater Cleveland Asian Community,0.48,1,https://clevelandinternationalhalloffame.com/vijaya-l-emani-2011/,candidate-only
organization-context-review,vijaya-l-emani-2011,Vijaya L. Emani,2011,Northeast Ohio Telugu Association,0.48,1,https://clevelandinternationalhalloffame.com/vijaya-l-emani-2011/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Cleveland Clinic Foundation,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Cleveland Growth Association,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Cleveland World Trade Association,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,District Export Council,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Federal Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Greater Cleveland Growth Association,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Hathaway Brown School,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,International Trade Community,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Member of International Affair Committee,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Member of the Advisory Board of the Center,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Member of the Advisory Board of The Genomic Institute,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Member of the Advisory Council,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Member of the Executive Committee,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Member of the Ohio Commodores Association,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Member of the Visiting Committee for Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Minnesota World Trade Center,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Northern Ohio District Export Council,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,USA-ROC Economic Council,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,World Trade Center,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,World Trade Center Association,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,World Trade Center Cleveland Education Foundation,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,World Trade Centers Association,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,anthony-yen-yan-yuan-tai-2012,Anthony Yen (Yan Yuan Tai),2012,Yulon Motor Co. and the Metal Industrial Development Center,0.48,1,https://clevelandinternationalhalloffame.com/anthony-yen-2012/,candidate-only
organization-context-review,dr-jaya-shah-2012,Dr. Jaya Shah,2012,Chairperson of the Association,0.48,1,https://clevelandinternationalhalloffame.com/dr-jaya-shah-2012/,candidate-only
organization-context-review,dr-jaya-shah-2012,Dr. Jaya Shah,2012,Community Helping Hands Organization,0.48,1,https://clevelandinternationalhalloffame.com/dr-jaya-shah-2012/,candidate-only
organization-context-review,dr-jaya-shah-2012,Dr. Jaya Shah,2012,Grant Medical College,0.48,1,https://clevelandinternationalhalloffame.com/dr-jaya-shah-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,American Cancer Society,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Betty Ford Breast Cancer Center,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Civil Rights Organization,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Cuyahoga Community College,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,East High School,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Health Resource Center,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,International Banking Committee,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,John Carroll University,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Member of Cleveland City Council,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Member of the North Atlantic Treaty Organization,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,National President of the American-Arab Anti-Discrimination Committee,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Nationalities Service Center,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,The American Cancer Society,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,The Fox Chase Cancer Research Center,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,hon-mary-rose-oakar-2012,Hon. Mary Rose Oakar,2012,Westham Adult College,0.48,1,https://clevelandinternationalhalloffame.com/rep-mary-rose-oakar-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,American Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Board of Governors of the American Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Case Western Reserve University Visiting Committee,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Chairman of the Hispanic Leadership Development Program,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Cleveland Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Cleveland State University Nance College,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Cleveland-Marshall Law Alumni Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Cleveland-Marshall Law School Visiting Committee,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Hispanic Political Action Committee,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,House of Delegates of the American Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,John Carroll University,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Legal Aid Society,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Ohio Hispanic Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Ohio Motorist Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Section of Dispute Resolution of the American Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Senate Judiciary Committee,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Spanish American Committee,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,The Federal Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,jose-c-feliciano-2012,José C. Feliciano,2012,Twelve State Initiative of the Chicago Council,0.48,1,https://clevelandinternationalhalloffame.com/jose-feliciano-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Board of Trustees of the Greater Cleveland Interchurch Council,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Board of Trustees of the International Services Center,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Cuyahoga Community College,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Director of the Regional Training Center and Volunteer Center,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Federation of India Community,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,France and The Ecumenical Institute,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,International Community Council,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Lakeland Community College,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Management Development Program,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Mandel Center for Nonprofit Organizations of Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Notre Dame College,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Shaker Heights City Council,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,The Western Reserve Alumni Association,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,ken-kovach-2012,Ken Kovach,2012,Vice President of The City Club,0.48,1,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,candidate-only
organization-context-review,milton-maltz-2012,Milton Maltz,2012,Board of the CIA Officers Memorial Foundation,0.48,1,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,candidate-only
organization-context-review,milton-maltz-2012,Milton Maltz,2012,Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,candidate-only
organization-context-review,milton-maltz-2012,Milton Maltz,2012,Cleveland Clinic Foundation and the Bascom Palmer Eye Institute,0.48,1,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,candidate-only
organization-context-review,milton-maltz-2012,Milton Maltz,2012,International Spy Museum,0.48,1,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,candidate-only
organization-context-review,milton-maltz-2012,Milton Maltz,2012,Political Action Committee,0.48,1,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,candidate-only
organization-context-review,milton-maltz-2012,Milton Maltz,2012,Radio Advertising Bureau and Vice-Chairman of the Independent Television Association,0.48,1,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Cleveland Area Labor-Management Council,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Cuyahoga Community College,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Human Resources Investment Council,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Italian Elementary School,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Ljubljana Sister Cities Committee,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Ohio Humanities Council,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Slovenian American Business Council,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Slovenian American Heritage Foundation,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,The City Club,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,The Cleveland Council,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,The Slavic Community,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Urban Metropolitan Development Institute,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Vice Chair of the Economic Development Committee,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Vice President of the International Services Center,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,vladimir-rus-2012,Vladimir Rus,2012,Willoughby-Eastlake High School,0.48,1,https://clevelandinternationalhalloffame.com/vladimir-rus-2012/,candidate-only
organization-context-review,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,Borromeo Seminary High School,0.48,1,https://clevelandinternationalhalloffame.com/bishop-a-edward-pevec-2013/,candidate-only
organization-context-review,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,Cathedral Latin Alumni Association,0.48,1,https://clevelandinternationalhalloffame.com/bishop-a-edward-pevec-2013/,candidate-only
organization-context-review,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,Cathedral Latin High School,0.48,1,https://clevelandinternationalhalloffame.com/bishop-a-edward-pevec-2013/,candidate-only
organization-context-review,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,John Carroll University,0.48,1,https://clevelandinternationalhalloffame.com/bishop-a-edward-pevec-2013/,candidate-only
organization-context-review,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,NCEA Executive Committee Committee,0.48,1,https://clevelandinternationalhalloffame.com/bishop-a-edward-pevec-2013/,candidate-only
organization-context-review,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,United States Conference of Catholic Bishops Committee,0.48,1,https://clevelandinternationalhalloffame.com/bishop-a-edward-pevec-2013/,candidate-only
organization-context-review,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/bishop-a-edward-pevec-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,Board of Directors of the Cleveland Foundation,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,Chair of Advisory and Selection Committee,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,Chair of the International Affairs and Services Committee,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,Founder and Chair of the International Committee,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,Helen Moss Cancer Research Foundation,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,Hispanic Business Association,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,Member of the Cleveland Office of Minority Health Advisory Committee,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,The Advisory Board of the Cleveland Institute,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,2013,TiE Ohio Community,0.48,1,https://clevelandinternationalhalloffame.com/maria-pujana-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,After Law School,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,Benedictine High School,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,Catholic Counseling Center,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,Cleveland Parking Association,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,Director of the National Parking Association,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,Irish American Political Action Committee,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,Irish Garden Club,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,President of the Irish-American Charitable Foundation,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,jack-coyne-2013,Jack Coyne,2013,The Irish American Charitable Foundation,0.48,1,https://clevelandinternationalhalloffame.com/john-jack-coyne-2013/,candidate-only
organization-context-review,josef-holzer-2013,Josef Holzer,2013,German Language School,0.48,1,https://clevelandinternationalhalloffame.com/joseph-holzer-2013/,candidate-only
organization-context-review,josef-holzer-2013,Josef Holzer,2013,President of The Society,0.48,1,https://clevelandinternationalhalloffame.com/joseph-holzer-2013/,candidate-only
organization-context-review,josef-holzer-2013,Josef Holzer,2013,Youth Soccer Program,0.48,1,https://clevelandinternationalhalloffame.com/joseph-holzer-2013/,candidate-only
organization-context-review,nacy-panzica-2013,Nacy Panzica,2013,Alhambra for Retarded Children Cuyahoga Community College,0.48,1,https://clevelandinternationalhalloffame.com/nacy-panzica-2013/,candidate-only
organization-context-review,nacy-panzica-2013,Nacy Panzica,2013,Cystic Fibrosis Foundation,0.48,1,https://clevelandinternationalhalloffame.com/nacy-panzica-2013/,candidate-only
organization-context-review,ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,Multicultural Business Development Center,0.48,1,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,candidate-only
organization-context-review,ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,The City Club Foundation,0.48,1,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,candidate-only
organization-context-review,ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,The Cleveland Foundation,0.48,1,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Catholic Diocese of Cleveland Foundation and John Carroll University,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Cuyahoga Community College,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Cystic Fibrosis Foundation,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Distinguished Fellow of The Cleveland Clinic Foundation,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
