reviewAction,inducteeId,inducteeName,classYear,youtubeVideoId,sourceUrl,assignment,confidence,alreadyInMediaManifest,rightsStatus,sourcePageUrl
review-video-context-before-assignment,ken-kovach-2012,Ken Kovach,2012,_ifygk1bw5Q,https://www.youtube.com/watch?v=_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ken-kovach-2012,Ken Kovach,2012,eCOSePkWnFY,https://www.youtube.com/watch?v=eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ken-kovach-2012,Ken Kovach,2012,b3EUjRTsbQI,https://www.youtube.com/watch?v=b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,ken-kovach-2012,Ken Kovach,2012,a0gi3EmNU00,https://www.youtube.com/watch?v=a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,ken-kovach-2012,Ken Kovach,2012,A_IJEnnuyYg,https://www.youtube.com/watch?v=A_IJEnnuyYg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2011/
review-video-context-before-assignment,ken-kovach-2012,Ken Kovach,2012,rlg546_0pC4,https://www.youtube.com/watch?v=rlg546_0pC4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2011/
review-video-context-before-assignment,milton-maltz-2012,Milton Maltz,2012,b3EUjRTsbQI,https://www.youtube.com/watch?v=b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,milton-maltz-2012,Milton Maltz,2012,a0gi3EmNU00,https://www.youtube.com/watch?v=a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,vladimir-rus-2012,Vladimir Rus,2012,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,vladimir-rus-2012,Vladimir Rus,2012,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,vladimir-rus-2012,Vladimir Rus,2012,b3EUjRTsbQI,https://www.youtube.com/watch?v=b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,vladimir-rus-2012,Vladimir Rus,2012,a0gi3EmNU00,https://www.youtube.com/watch?v=a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,mrnRSQgQi1k,https://www.youtube.com/watch?v=mrnRSQgQi1k,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2013/
review-video-context-before-assignment,bishop-a-edward-pevec-2013,Bishop A. Edward Pevec,2013,LLkc_JGAW6M,https://www.youtube.com/watch?v=LLkc_JGAW6M,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2013/
review-video-context-before-assignment,nacy-panzica-2013,Nacy Panzica,2013,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,nacy-panzica-2013,Nacy Panzica,2013,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,nacy-panzica-2013,Nacy Panzica,2013,mrnRSQgQi1k,https://www.youtube.com/watch?v=mrnRSQgQi1k,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2013/
review-video-context-before-assignment,nacy-panzica-2013,Nacy Panzica,2013,LLkc_JGAW6M,https://www.youtube.com/watch?v=LLkc_JGAW6M,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2013/
review-video-context-before-assignment,donna-hom-2014,Donna Hom,2014,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,donna-hom-2014,Donna Hom,2014,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,ernie-mihaly-2014,Ernie Mihaly,2014,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,ernie-mihaly-2014,Ernie Mihaly,2014,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,ernie-mihaly-2014,Ernie Mihaly,2014,Ssb2SQ6HPoo,https://www.youtube.com/watch?v=Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ernie-mihaly-2014,Ernie Mihaly,2014,vwTIgQpdBEo,https://www.youtube.com/watch?v=vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ernie-mihaly-2014,Ernie Mihaly,2014,w2Xq5luKGCU,https://www.youtube.com/watch?v=w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ernie-mihaly-2014,Ernie Mihaly,2014,lHHN_zd8O8k,https://www.youtube.com/watch?v=lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ernie-mihaly-2014,Ernie Mihaly,2014,_ifygk1bw5Q,https://www.youtube.com/watch?v=_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ernie-mihaly-2014,Ernie Mihaly,2014,eCOSePkWnFY,https://www.youtube.com/watch?v=eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,margaret-callander-2014,Margaret Callander,2014,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,margaret-callander-2014,Margaret Callander,2014,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,bishop-anthony-pilla-2015,Bishop Anthony Pilla,2015,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,bishop-anthony-pilla-2015,Bishop Anthony Pilla,2015,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,dick-pogue-2015,Dick Pogue,2015,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,dick-pogue-2015,Dick Pogue,2015,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,dick-russ-2015,Dick Russ,2015,b3EUjRTsbQI,https://www.youtube.com/watch?v=b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,dick-russ-2015,Dick Russ,2015,a0gi3EmNU00,https://www.youtube.com/watch?v=a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,dick-russ-2015,Dick Russ,2015,Do7atH9353s,https://www.youtube.com/watch?v=Do7atH9353s,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2010/
review-video-context-before-assignment,dick-russ-2015,Dick Russ,2015,jE7WSnYhKN0,https://www.youtube.com/watch?v=jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2010/
review-video-context-before-assignment,steve-mulloy-2015,Steve Mulloy,2015,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,steve-mulloy-2015,Steve Mulloy,2015,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,jack-kahl-2016,Jack Kahl,2016,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,jack-kahl-2016,Jack Kahl,2016,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,jack-kahl-2016,Jack Kahl,2016,b3EUjRTsbQI,https://www.youtube.com/watch?v=b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,jack-kahl-2016,Jack Kahl,2016,a0gi3EmNU00,https://www.youtube.com/watch?v=a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,mohan-bafna-2016,Mohan Bafna,2016,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,mohan-bafna-2016,Mohan Bafna,2016,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,yR18WkgJ_tQ,https://www.youtube.com/watch?v=yR18WkgJ_tQ,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,7im99WF6Sfw,https://www.youtube.com/watch?v=7im99WF6Sfw,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,DhCiFpCsGFk,https://www.youtube.com/watch?v=DhCiFpCsGFk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,RImDK_lpjFM,https://www.youtube.com/watch?v=RImDK_lpjFM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,EtHbvT_s4NY,https://www.youtube.com/watch?v=EtHbvT_s4NY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,ynzDfs0graM,https://www.youtube.com/watch?v=ynzDfs0graM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,lF42eHsGdFc,https://www.youtube.com/watch?v=lF42eHsGdFc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,NcCM_1SAQek,https://www.youtube.com/watch?v=NcCM_1SAQek,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,wBzBVH4kBkg,https://www.youtube.com/watch?v=wBzBVH4kBkg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,14YLHrGlU-4,https://www.youtube.com/watch?v=14YLHrGlU-4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,basil-russo-2017,Basil Russo,2017,IblVlQoTrtc,https://www.youtube.com/watch?v=IblVlQoTrtc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,jim-craciun-2017,Jim Craciun,2017,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,jim-craciun-2017,Jim Craciun,2017,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,jim-craciun-2017,Jim Craciun,2017,NcCM_1SAQek,https://www.youtube.com/watch?v=NcCM_1SAQek,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,jim-craciun-2017,Jim Craciun,2017,wBzBVH4kBkg,https://www.youtube.com/watch?v=wBzBVH4kBkg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,jim-craciun-2017,Jim Craciun,2017,14YLHrGlU-4,https://www.youtube.com/watch?v=14YLHrGlU-4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,jim-craciun-2017,Jim Craciun,2017,IblVlQoTrtc,https://www.youtube.com/watch?v=IblVlQoTrtc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,mona-alag-2017,Mona Alag,2017,NcCM_1SAQek,https://www.youtube.com/watch?v=NcCM_1SAQek,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,mona-alag-2017,Mona Alag,2017,wBzBVH4kBkg,https://www.youtube.com/watch?v=wBzBVH4kBkg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,mona-alag-2017,Mona Alag,2017,14YLHrGlU-4,https://www.youtube.com/watch?v=14YLHrGlU-4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,mona-alag-2017,Mona Alag,2017,IblVlQoTrtc,https://www.youtube.com/watch?v=IblVlQoTrtc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,mona-alag-2017,Mona Alag,2017,Do7atH9353s,https://www.youtube.com/watch?v=Do7atH9353s,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2010/
review-video-context-before-assignment,mona-alag-2017,Mona Alag,2017,jE7WSnYhKN0,https://www.youtube.com/watch?v=jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2010/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,Ssb2SQ6HPoo,https://www.youtube.com/watch?v=Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,vwTIgQpdBEo,https://www.youtube.com/watch?v=vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,w2Xq5luKGCU,https://www.youtube.com/watch?v=w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,lHHN_zd8O8k,https://www.youtube.com/watch?v=lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,_ifygk1bw5Q,https://www.youtube.com/watch?v=_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,eCOSePkWnFY,https://www.youtube.com/watch?v=eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,NcCM_1SAQek,https://www.youtube.com/watch?v=NcCM_1SAQek,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,wBzBVH4kBkg,https://www.youtube.com/watch?v=wBzBVH4kBkg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,14YLHrGlU-4,https://www.youtube.com/watch?v=14YLHrGlU-4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,IblVlQoTrtc,https://www.youtube.com/watch?v=IblVlQoTrtc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2017/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,b3EUjRTsbQI,https://www.youtube.com/watch?v=b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,wael-khoury-2017,Wael Khoury,2017,a0gi3EmNU00,https://www.youtube.com/watch?v=a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2012/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,Pg4Uqs_wZRY,https://www.youtube.com/watch?v=Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,o_9k7ZtTvas,https://www.youtube.com/watch?v=o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,_uTf8G8a6b0,https://www.youtube.com/watch?v=_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,YCV-PL-GOuk,https://www.youtube.com/watch?v=YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,bsoEDM5cG2s,https://www.youtube.com/watch?v=bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,Pg4Uqs_wZRY,https://www.youtube.com/watch?v=Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,o_9k7ZtTvas,https://www.youtube.com/watch?v=o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,_uTf8G8a6b0,https://www.youtube.com/watch?v=_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,YCV-PL-GOuk,https://www.youtube.com/watch?v=YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
review-video-context-before-assignment,atul-mehta-2018,Atul Mehta,2018,bsoEDM5cG2s,https://www.youtube.com/watch?v=bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,Pg4Uqs_wZRY,https://www.youtube.com/watch?v=Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,o_9k7ZtTvas,https://www.youtube.com/watch?v=o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,_uTf8G8a6b0,https://www.youtube.com/watch?v=_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,YCV-PL-GOuk,https://www.youtube.com/watch?v=YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,bsoEDM5cG2s,https://www.youtube.com/watch?v=bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2018/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,Pg4Uqs_wZRY,https://www.youtube.com/watch?v=Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,o_9k7ZtTvas,https://www.youtube.com/watch?v=o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,_uTf8G8a6b0,https://www.youtube.com/watch?v=_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
review-video-context-before-assignment,ray-pianka-2018,Ray Pianka,2018,YCV-PL-GOuk,https://www.youtube.com/watch?v=YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2018-induction/
